Cancela/2024-04-21/08:51:38pm/Aberto,
Cancela/2024-04-21/08:51:38pm/Fechado,
cancela | Data: 2024-06-14 12:42:22am Estado:0.00,
cancela | Data: 2024-06-14 12:42:24am Estado:0.00,
cancela | Data: 2024-06-14 12:42:25am Estado:0.00,
cancela | Data: 2024-06-14 12:42:26am Estado:0.00,
cancela | Data: 2024-06-14 12:42:27am Estado:0.00,
cancela | Data: 2024-06-14 12:42:29am Estado:0.00,
cancela | Data: 2024-06-14 12:42:30am Estado:0.00,
cancela | Data: 2024-06-14 12:42:31am Estado:0.00,
cancela | Data: 2024-06-14 12:42:32am Estado:0.00,
cancela | Data: 2024-06-14 12:42:34am Estado:0.00,
cancela | Data: 2024-06-14 12:42:35am Estado:0.00,
cancela | Data: 2024-06-14 12:42:36am Estado:0.00,
cancela | Data: 2024-06-14 12:42:37am Estado:0.00,
cancela | Data: 2024-06-14 12:42:39am Estado:0.00,
cancela | Data: 2024-06-14 12:42:40am Estado:0.00,
cancela | Data: 2024-06-14 12:42:41am Estado:0.00,
cancela | Data: 2024-06-14 12:42:42am Estado:0.00,
cancela | Data: 2024-06-14 12:42:44am Estado:0.00,
cancela | Data: 2024-06-14 12:42:45am Estado:0.00,
cancela | Data: 2024-06-14 12:42:46am Estado:0.00,
cancela | Data: 2024-06-14 12:42:47am Estado:0.00,
cancela | Data: 2024-06-14 12:42:49am Estado:0.00,
cancela | Data: 2024-06-14 12:42:50am Estado:0.00,
cancela | Data: 2024-06-14 12:42:51am Estado:0.00,
cancela | Data: 2024-06-14 12:42:52am Estado:0.00,
cancela | Data: 2024-06-14 12:42:53am Estado:0.00,
cancela | Data: 2024-06-14 12:42:55am Estado:0.00,
cancela | Data: 2024-06-14 12:42:56am Estado:0.00,
cancela | Data: 2024-06-14 12:42:57am Estado:0.00,
cancela | Data: 2024-06-14 12:42:58am Estado:0.00,
cancela | Data: 2024-06-14 12:43:00am Estado:0.00,
cancela | Data: 2024-06-14 12:43:01am Estado:0.00,
cancela | Data: 2024-06-14 12:43:02am Estado:0.00,
cancela | Data: 2024-06-14 12:43:03am Estado:0.00,
cancela | Data: 2024-06-14 12:43:04am Estado:0.00,
cancela | Data: 2024-06-14 12:43:06am Estado:0.00,
cancela | Data: 2024-06-14 12:43:07am Estado:0.00,
cancela | Data: 2024-06-14 12:43:08am Estado:0.00,
cancela | Data: 2024-06-14 12:43:09am Estado:0.00,
cancela | Data: 2024-06-14 12:43:11am Estado:0.00,
cancela | Data: 2024-06-14 12:43:12am Estado:0.00,
cancela | Data: 2024-06-14 12:43:13am Estado:0.00,
cancela | Data: 2024-06-14 12:43:14am Estado:0.00,
cancela | Data: 2024-06-14 12:43:16am Estado:0.00,
cancela | Data: 2024-06-14 12:43:17am Estado:0.00,
cancela | Data: 2024-06-14 12:43:18am Estado:0.00,
cancela | Data: 2024-06-14 12:43:19am Estado:0.00,
cancela | Data: 2024-06-14 12:43:20am Estado:0.00,
cancela | Data: 2024-06-14 12:43:22am Estado:0.00,
cancela | Data: 2024-06-14 12:43:23am Estado:0.00,
cancela | Data: 2024-06-14 12:43:24am Estado:0.00,
cancela | Data: 2024-06-14 12:43:25am Estado:0.00,
cancela | Data: 2024-06-14 12:43:26am Estado:0.00,
cancela | Data: 2024-06-14 12:43:28am Estado:0.00,
cancela | Data: 2024-06-14 12:43:29am Estado:0.00,
cancela | Data: 2024-06-14 12:43:30am Estado:0.00,
cancela | Data: 2024-06-14 12:43:31am Estado:0.00,
cancela | Data: 2024-06-14 12:43:32am Estado:0.00,
cancela | Data: 2024-06-14 12:43:34am Estado:0.00,
cancela | Data: 2024-06-14 12:43:35am Estado:0.00,
cancela | Data: 2024-06-14 12:43:36am Estado:0.00,
cancela | Data: 2024-06-14 12:43:37am Estado:0.00,
cancela | Data: 2024-06-14 12:43:39am Estado:0.00,
cancela | Data: 2024-06-14 12:43:40am Estado:0.00,
cancela | Data: 2024-06-14 12:43:41am Estado:0.00,
cancela | Data: 2024-06-14 12:43:42am Estado:0.00,
cancela | Data: 2024-06-14 12:43:43am Estado:0.00,
cancela | Data: 2024-06-14 12:43:45am Estado:0.00,
cancela | Data: 2024-06-14 12:43:46am Estado:0.00,
cancela | Data: 2024-06-14 12:43:47am Estado:0.00,
cancela | Data: 2024-06-14 12:43:48am Estado:0.00,
cancela | Data: 2024-06-14 12:43:49am Estado:0.00,
cancela | Data: 2024-06-14 12:43:51am Estado:0.00,
cancela | Data: 2024-06-14 12:43:52am Estado:0.00,
cancela | Data: 2024-06-14 12:43:53am Estado:0.00,
cancela | Data: 2024-06-14 12:43:54am Estado:0.00,
cancela | Data: 2024-06-14 12:43:56am Estado:0.00,
cancela | Data: 2024-06-14 12:43:57am Estado:0.00,
cancela | Data: 2024-06-14 12:43:58am Estado:0.00,
cancela | Data: 2024-06-14 12:43:59am Estado:0.00,
cancela | Data: 2024-06-14 12:44:00am Estado:0.00,
cancela | Data: 2024-06-14 12:44:02am Estado:0.00,
cancela | Data: 2024-06-14 12:44:03am Estado:0.00,
cancela | Data: 2024-06-14 12:44:04am Estado:0.00,
cancela | Data: 2024-06-14 12:44:05am Estado:0.00,
cancela | Data: 2024-06-14 12:44:07am Estado:0.00,
cancela | Data: 2024-06-14 12:44:08am Estado:0.00,
cancela | Data: 2024-06-14 12:44:09am Estado:0.00,
cancela | Data: 2024-06-14 12:44:10am Estado:0.00,
cancela | Data: 2024-06-14 12:44:12am Estado:0.00,
cancela | Data: 2024-06-14 12:44:13am Estado:0.00,
cancela | Data: 2024-06-14 12:44:14am Estado:0.00,
cancela | Data: 2024-06-14 12:44:15am Estado:0.00,
cancela | Data: 2024-06-14 12:44:17am Estado:0.00,
cancela | Data: 2024-06-14 12:44:18am Estado:0.00,
cancela | Data: 2024-06-14 12:44:19am Estado:0.00,
cancela | Data: 2024-06-14 12:44:20am Estado:0.00,
cancela | Data: 2024-06-14 12:44:22am Estado:0.00,
cancela | Data: 2024-06-14 12:44:23am Estado:0.00,
cancela | Data: 2024-06-14 12:44:24am Estado:0.00,
cancela | Data: 2024-06-14 12:44:25am Estado:0.00,
cancela | Data: 2024-06-14 12:44:27am Estado:0.00,
cancela | Data: 2024-06-14 12:44:28am Estado:0.00,
cancela | Data: 2024-06-14 12:44:29am Estado:0.00,
cancela | Data: 2024-06-14 12:44:30am Estado:0.00,
cancela | Data: 2024-06-14 12:44:32am Estado:0.00,
cancela | Data: 2024-06-14 12:44:33am Estado:0.00,
cancela | Data: 2024-06-14 12:44:34am Estado:0.00,
cancela | Data: 2024-06-14 12:44:35am Estado:0.00,
cancela | Data: 2024-06-14 12:44:37am Estado:0.00,
cancela | Data: 2024-06-14 12:44:38am Estado:0.00,
cancela | Data: 2024-06-14 12:44:39am Estado:0.00,
cancela | Data: 2024-06-14 12:44:40am Estado:0.00,
cancela | Data: 2024-06-14 12:44:41am Estado:0.00,
cancela | Data: 2024-06-14 12:44:43am Estado:0.00,
cancela | Data: 2024-06-14 12:44:44am Estado:0.00,
cancela | Data: 2024-06-14 12:44:45am Estado:0.00,
cancela | Data: 2024-06-14 12:44:46am Estado:0.00,
cancela | Data: 2024-06-14 12:44:48am Estado:0.00,
cancela | Data: 2024-06-14 12:44:49am Estado:0.00,
cancela | Data: 2024-06-14 12:44:50am Estado:0.00,
cancela | Data: 2024-06-14 12:44:51am Estado:0.00,
cancela | Data: 2024-06-14 12:44:52am Estado:0.00,
cancela | Data: 2024-06-14 12:44:54am Estado:0.00,
cancela | Data: 2024-06-14 12:44:55am Estado:0.00,
cancela | Data: 2024-06-14 12:44:56am Estado:0.00,
cancela | Data: 2024-06-14 12:44:57am Estado:0.00,
cancela | Data: 2024-06-14 12:44:59am Estado:0.00,
cancela | Data: 2024-06-14 12:45:00am Estado:0.00,
cancela | Data: 2024-06-14 12:45:01am Estado:0.00,
cancela | Data: 2024-06-14 12:45:02am Estado:0.00,
cancela | Data: 2024-06-14 12:45:04am Estado:0.00,
cancela | Data: 2024-06-14 12:45:05am Estado:0.00,
cancela | Data: 2024-06-14 12:45:06am Estado:0.00,
cancela | Data: 2024-06-14 12:45:07am Estado:0.00,
cancela | Data: 2024-06-14 12:45:09am Estado:0.00,
cancela | Data: 2024-06-14 12:45:10am Estado:0.00,
cancela | Data: 2024-06-14 12:45:11am Estado:0.00,
cancela | Data: 2024-06-14 12:45:12am Estado:0.00,
cancela | Data: 2024-06-14 12:45:14am Estado:0.00,
cancela | Data: 2024-06-14 12:45:15am Estado:0.00,
cancela | Data: 2024-06-14 12:45:16am Estado:0.00,
cancela | Data: 2024-06-14 12:45:17am Estado:0.00,
cancela | Data: 2024-06-14 12:45:18am Estado:0.00,
cancela | Data: 2024-06-14 12:45:20am Estado:0.00,
cancela | Data: 2024-06-14 12:45:21am Estado:0.00,
cancela | Data: 2024-06-14 12:45:22am Estado:0.00,
cancela | Data: 2024-06-14 12:45:23am Estado:0.00,
cancela | Data: 2024-06-14 12:45:24am Estado:0.00,
cancela | Data: 2024-06-14 12:45:26am Estado:0.00,
cancela | Data: 2024-06-14 12:45:27am Estado:0.00,
cancela | Data: 2024-06-14 12:45:28am Estado:0.00,
cancela | Data: 2024-06-14 12:45:29am Estado:0.00,
cancela | Data: 2024-06-14 12:45:31am Estado:0.00,
cancela | Data: 2024-06-14 12:45:32am Estado:0.00,
cancela | Data: 2024-06-14 12:45:33am Estado:0.00,
cancela | Data: 2024-06-14 12:45:34am Estado:0.00,
cancela | Data: 2024-06-14 12:45:36am Estado:0.00,
cancela | Data: 2024-06-14 12:45:37am Estado:0.00,
cancela | Data: 2024-06-14 12:45:38am Estado:0.00,
cancela | Data: 2024-06-14 12:45:39am Estado:0.00,
cancela | Data: 2024-06-14 12:45:41am Estado:0.00,
cancela | Data: 2024-06-14 12:45:42am Estado:0.00,
cancela | Data: 2024-06-14 12:45:43am Estado:0.00,
cancela | Data: 2024-06-14 12:45:44am Estado:0.00,
cancela | Data: 2024-06-14 12:45:46am Estado:0.00,
cancela | Data: 2024-06-14 12:45:47am Estado:0.00,
cancela | Data: 2024-06-14 12:45:48am Estado:0.00,
cancela | Data: 2024-06-14 12:45:49am Estado:0.00,
cancela | Data: 2024-06-14 12:45:51am Estado:0.00,
cancela | Data: 2024-06-14 12:45:52am Estado:0.00,
cancela | Data: 2024-06-14 12:45:53am Estado:0.00,
cancela | Data: 2024-06-14 12:45:54am Estado:0.00,
cancela | Data: 2024-06-14 12:45:55am Estado:0.00,
cancela | Data: 2024-06-14 12:45:57am Estado:0.00,
cancela | Data: 2024-06-14 12:45:58am Estado:0.00,
cancela | Data: 2024-06-14 12:45:59am Estado:0.00,
cancela | Data: 2024-06-14 12:46:00am Estado:0.00,
cancela | Data: 2024-06-14 12:46:02am Estado:0.00,
cancela | Data: 2024-06-14 12:46:03am Estado:0.00,
cancela | Data: 2024-06-14 12:46:04am Estado:0.00,
cancela | Data: 2024-06-14 12:46:05am Estado:0.00,
cancela | Data: 2024-06-14 12:46:06am Estado:0.00,
cancela | Data: 2024-06-14 12:46:08am Estado:0.00,
cancela | Data: 2024-06-14 12:46:09am Estado:0.00,
cancela | Data: 2024-06-14 12:46:10am Estado:0.00,
cancela | Data: 2024-06-14 12:46:11am Estado:0.00,
cancela | Data: 2024-06-14 12:46:13am Estado:0.00,
cancela | Data: 2024-06-14 12:46:14am Estado:0.00,
cancela | Data: 2024-06-14 12:46:15am Estado:0.00,
cancela | Data: 2024-06-14 12:46:16am Estado:0.00,
cancela | Data: 2024-06-14 12:46:17am Estado:0.00,
cancela | Data: 2024-06-14 12:46:19am Estado:0.00,
cancela | Data: 2024-06-14 12:46:20am Estado:0.00,
cancela | Data: 2024-06-14 12:46:21am Estado:0.00,
cancela | Data: 2024-06-14 12:46:22am Estado:0.00,
cancela | Data: 2024-06-14 12:46:24am Estado:0.00,
cancela | Data: 2024-06-14 12:46:25am Estado:0.00,
cancela | Data: 2024-06-14 12:46:26am Estado:0.00,
cancela | Data: 2024-06-14 12:46:27am Estado:0.00,
cancela | Data: 2024-06-14 12:46:29am Estado:0.00,
cancela | Data: 2024-06-14 12:46:30am Estado:0.00,
cancela | Data: 2024-06-14 12:46:31am Estado:0.00,
cancela | Data: 2024-06-14 12:46:32am Estado:0.00,
cancela | Data: 2024-06-14 12:46:33am Estado:0.00,
cancela | Data: 2024-06-14 12:46:35am Estado:0.00,
cancela | Data: 2024-06-14 12:46:36am Estado:0.00,
cancela | Data: 2024-06-14 12:46:37am Estado:0.00,
cancela | Data: 2024-06-14 12:46:38am Estado:0.00,
cancela | Data: 2024-06-14 12:46:40am Estado:0.00,
cancela | Data: 2024-06-14 12:46:41am Estado:0.00,
cancela | Data: 2024-06-14 12:46:42am Estado:0.00,
cancela | Data: 2024-06-14 12:46:43am Estado:0.00,
cancela | Data: 2024-06-14 12:46:45am Estado:0.00,
cancela | Data: 2024-06-14 12:46:46am Estado:0.00,
cancela | Data: 2024-06-14 12:46:47am Estado:0.00,
cancela | Data: 2024-06-14 12:46:48am Estado:0.00,
cancela | Data: 2024-06-14 12:46:50am Estado:0.00,
cancela | Data: 2024-06-14 12:46:51am Estado:0.00,
cancela | Data: 2024-06-14 12:46:52am Estado:0.00,
cancela | Data: 2024-06-14 12:46:53am Estado:0.00,
cancela | Data: 2024-06-14 12:46:55am Estado:0.00,
cancela | Data: 2024-06-14 12:46:56am Estado:0.00,
cancela | Data: 2024-06-14 12:46:57am Estado:0.00,
cancela | Data: 2024-06-14 12:46:58am Estado:0.00,
cancela | Data: 2024-06-14 12:46:59am Estado:0.00,
cancela | Data: 2024-06-14 12:47:00am Estado:0.00,
cancela | Data: 2024-06-14 12:47:02am Estado:0.00,
cancela | Data: 2024-06-14 12:47:03am Estado:0.00,
cancela | Data: 2024-06-14 12:47:04am Estado:0.00,
cancela | Data: 2024-06-14 12:47:05am Estado:0.00,
cancela | Data: 2024-06-14 12:47:07am Estado:0.00,
cancela | Data: 2024-06-14 12:47:08am Estado:0.00,
cancela | Data: 2024-06-14 12:47:09am Estado:0.00,
cancela | Data: 2024-06-14 12:47:10am Estado:0.00,
cancela | Data: 2024-06-14 12:47:11am Estado:0.00,
cancela | Data: 2024-06-14 12:47:13am Estado:0.00,
cancela | Data: 2024-06-14 12:47:14am Estado:0.00,
cancela | Data: 2024-06-14 12:47:15am Estado:0.00,
cancela | Data: 2024-06-14 12:47:16am Estado:0.00,
cancela | Data: 2024-06-14 12:47:17am Estado:0.00,
cancela | Data: 2024-06-14 12:47:19am Estado:0.00,
cancela | Data: 2024-06-14 12:47:20am Estado:0.00,
cancela | Data: 2024-06-14 12:47:21am Estado:0.00,
cancela | Data: 2024-06-14 12:47:22am Estado:0.00,
cancela | Data: 2024-06-14 12:47:23am Estado:0.00,
cancela | Data: 2024-06-14 12:47:25am Estado:0.00,
cancela | Data: 2024-06-14 12:47:26am Estado:0.00,
cancela | Data: 2024-06-14 12:47:27am Estado:0.00,
cancela | Data: 2024-06-14 12:47:28am Estado:0.00,
cancela | Data: 2024-06-14 12:47:30am Estado:0.00,
cancela | Data: 2024-06-14 12:47:31am Estado:0.00,
cancela | Data: 2024-06-14 12:47:32am Estado:0.00,
cancela | Data: 2024-06-14 12:47:33am Estado:0.00,
cancela | Data: 2024-06-14 12:47:34am Estado:0.00,
cancela | Data: 2024-06-14 12:47:36am Estado:0.00,
cancela | Data: 2024-06-14 12:47:37am Estado:0.00,
cancela | Data: 2024-06-14 12:47:38am Estado:0.00,
cancela | Data: 2024-06-14 12:47:39am Estado:0.00,
cancela | Data: 2024-06-14 12:47:41am Estado:0.00,
cancela | Data: 2024-06-14 12:47:42am Estado:0.00,
cancela | Data: 2024-06-14 12:47:43am Estado:0.00,
cancela | Data: 2024-06-14 12:47:44am Estado:0.00,
cancela | Data: 2024-06-14 12:47:45am Estado:0.00,
cancela | Data: 2024-06-14 12:47:47am Estado:0.00,
cancela | Data: 2024-06-14 12:47:48am Estado:0.00,
cancela | Data: 2024-06-14 12:47:49am Estado:0.00,
cancela | Data: 2024-06-14 12:47:50am Estado:0.00,
cancela | Data: 2024-06-14 12:47:52am Estado:0.00,
cancela | Data: 2024-06-14 12:47:53am Estado:0.00,
cancela | Data: 2024-06-14 12:47:54am Estado:0.00,
cancela | Data: 2024-06-14 12:47:55am Estado:0.00,
cancela | Data: 2024-06-14 12:47:56am Estado:0.00,
cancela | Data: 2024-06-14 12:47:58am Estado:0.00,
cancela | Data: 2024-06-14 12:47:59am Estado:0.00,
cancela | Data: 2024-06-14 12:48:00am Estado:0.00,
cancela | Data: 2024-06-14 12:48:02am Estado:0.00,
cancela | Data: 2024-06-14 12:48:03am Estado:0.00,
cancela | Data: 2024-06-14 12:48:04am Estado:0.00,
cancela | Data: 2024-06-14 12:48:05am Estado:0.00,
cancela | Data: 2024-06-14 12:48:07am Estado:0.00,
cancela | Data: 2024-06-14 12:48:08am Estado:0.00,
cancela | Data: 2024-06-14 12:48:09am Estado:0.00,
cancela | Data: 2024-06-14 12:48:10am Estado:0.00,
cancela | Data: 2024-06-14 12:48:11am Estado:0.00,
cancela | Data: 2024-06-14 12:48:13am Estado:0.00,
cancela | Data: 2024-06-14 12:48:14am Estado:0.00,
cancela | Data: 2024-06-14 12:48:15am Estado:0.00,
cancela | Data: 2024-06-14 12:48:17am Estado:0.00,
cancela | Data: 2024-06-14 12:48:18am Estado:0.00,
cancela | Data: 2024-06-14 12:48:19am Estado:0.00,
cancela | Data: 2024-06-14 12:48:21am Estado:0.00,
cancela | Data: 2024-06-14 12:48:22am Estado:0.00,
cancela | Data: 2024-06-14 12:48:23am Estado:0.00,
cancela | Data: 2024-06-14 12:48:24am Estado:0.00,
cancela | Data: 2024-06-14 12:48:25am Estado:0.00,
cancela | Data: 2024-06-14 12:48:27am Estado:0.00,
cancela | Data: 2024-06-14 12:48:28am Estado:0.00,
cancela | Data: 2024-06-14 12:48:29am Estado:0.00,
cancela | Data: 2024-06-14 12:48:30am Estado:0.00,
cancela | Data: 2024-06-14 12:48:32am Estado:0.00,
cancela | Data: 2024-06-14 12:48:33am Estado:0.00,
cancela | Data: 2024-06-14 12:48:34am Estado:0.00,
cancela | Data: 2024-06-14 12:48:35am Estado:0.00,
cancela | Data: 2024-06-14 12:48:36am Estado:0.00,
cancela | Data: 2024-06-14 12:48:38am Estado:0.00,
cancela | Data: 2024-06-14 12:48:39am Estado:0.00,
cancela | Data: 2024-06-14 12:48:40am Estado:0.00,
cancela | Data: 2024-06-14 12:48:41am Estado:0.00,
cancela | Data: 2024-06-14 12:48:43am Estado:0.00,
cancela | Data: 2024-06-14 12:48:44am Estado:0.00,
cancela | Data: 2024-06-14 12:48:45am Estado:0.00,
cancela | Data: 2024-06-14 12:48:46am Estado:0.00,
cancela | Data: 2024-06-14 12:48:48am Estado:0.00,
cancela | Data: 2024-06-14 12:48:49am Estado:0.00,
cancela | Data: 2024-06-14 12:48:50am Estado:0.00,
cancela | Data: 2024-06-14 12:48:51am Estado:0.00,
cancela | Data: 2024-06-14 12:48:53am Estado:0.00,
cancela | Data: 2024-06-14 12:48:54am Estado:0.00,
cancela | Data: 2024-06-14 12:48:56am Estado:0.00,
cancela | Data: 2024-06-14 12:48:57am Estado:0.00,
cancela | Data: 2024-06-14 12:48:58am Estado:0.00,
cancela | Data: 2024-06-14 12:48:59am Estado:0.00,
cancela | Data: 2024-06-14 12:49:01am Estado:0.00,
cancela | Data: 2024-06-14 12:49:02am Estado:0.00,
cancela | Data: 2024-06-14 12:49:03am Estado:0.00,
cancela | Data: 2024-06-14 12:49:04am Estado:0.00,
cancela | Data: 2024-06-14 12:49:06am Estado:0.00,
cancela | Data: 2024-06-14 12:49:07am Estado:0.00,
cancela | Data: 2024-06-14 12:49:08am Estado:0.00,
cancela | Data: 2024-06-14 12:49:09am Estado:0.00,
cancela | Data: 2024-06-14 12:49:10am Estado:0.00,
cancela | Data: 2024-06-14 12:49:12am Estado:0.00,
cancela | Data: 2024-06-14 12:49:13am Estado:0.00,
cancela | Data: 2024-06-14 12:49:14am Estado:0.00,
cancela | Data: 2024-06-14 12:49:15am Estado:0.00,
cancela | Data: 2024-06-14 12:49:16am Estado:0.00,
cancela | Data: 2024-06-14 12:49:18am Estado:0.00,
cancela | Data: 2024-06-14 12:49:19am Estado:0.00,
cancela | Data: 2024-06-14 12:49:20am Estado:0.00,
cancela | Data: 2024-06-14 12:49:21am Estado:0.00,
cancela | Data: 2024-06-14 12:49:22am Estado:0.00,
cancela | Data: 2024-06-14 12:49:24am Estado:0.00,
cancela | Data: 2024-06-14 12:49:25am Estado:0.00,
cancela | Data: 2024-06-14 12:49:26am Estado:0.00,
cancela | Data: 2024-06-14 12:49:27am Estado:0.00,
cancela | Data: 2024-06-14 12:49:28am Estado:0.00,
cancela | Data: 2024-06-14 12:49:30am Estado:0.00,
cancela | Data: 2024-06-14 12:49:31am Estado:0.00,
cancela | Data: 2024-06-14 12:49:32am Estado:0.00,
cancela | Data: 2024-06-14 12:49:33am Estado:0.00,
cancela | Data: 2024-06-14 12:49:35am Estado:0.00,
cancela | Data: 2024-06-14 12:49:36am Estado:0.00,
cancela | Data: 2024-06-14 12:49:37am Estado:0.00,
cancela | Data: 2024-06-14 12:49:38am Estado:0.00,
cancela | Data: 2024-06-14 12:49:39am Estado:0.00,
cancela | Data: 2024-06-14 12:49:41am Estado:0.00,
cancela | Data: 2024-06-14 12:49:42am Estado:0.00,
cancela | Data: 2024-06-14 12:49:43am Estado:0.00,
cancela | Data: 2024-06-14 12:49:44am Estado:0.00,
cancela | Data: 2024-06-14 12:49:45am Estado:0.00,
cancela | Data: 2024-06-14 12:49:47am Estado:0.00,
cancela | Data: 2024-06-14 12:49:48am Estado:0.00,
cancela | Data: 2024-06-14 12:49:49am Estado:0.00,
cancela | Data: 2024-06-14 12:49:50am Estado:0.00,
cancela | Data: 2024-06-14 12:49:51am Estado:0.00,
cancela | Data: 2024-06-14 12:49:53am Estado:0.00,
cancela | Data: 2024-06-14 12:49:54am Estado:0.00,
cancela | Data: 2024-06-14 12:49:55am Estado:0.00,
cancela | Data: 2024-06-14 12:49:56am Estado:0.00,
cancela | Data: 2024-06-14 12:49:58am Estado:0.00,
cancela | Data: 2024-06-14 12:49:59am Estado:0.00,
cancela | Data: 2024-06-14 12:50:00am Estado:0.00,
cancela | Data: 2024-06-14 12:50:01am Estado:0.00,
cancela | Data: 2024-06-14 12:50:02am Estado:0.00,
cancela | Data: 2024-06-14 12:50:04am Estado:0.00,
cancela | Data: 2024-06-14 12:50:05am Estado:0.00,
cancela | Data: 2024-06-14 12:50:07am Estado:0.00,
cancela | Data: 2024-06-14 12:50:08am Estado:0.00,
cancela | Data: 2024-06-14 12:50:09am Estado:0.00,
cancela | Data: 2024-06-14 12:50:11am Estado:0.00,
cancela | Data: 2024-06-14 12:50:12am Estado:0.00,
cancela | Data: 2024-06-14 12:50:13am Estado:0.00,
cancela | Data: 2024-06-14 12:50:14am Estado:0.00,
cancela | Data: 2024-06-14 12:50:16am Estado:0.00,
cancela | Data: 2024-06-14 12:50:17am Estado:0.00,
cancela | Data: 2024-06-14 12:50:18am Estado:0.00,
cancela | Data: 2024-06-14 12:50:19am Estado:0.00,
cancela | Data: 2024-06-14 12:50:21am Estado:0.00,
cancela | Data: 2024-06-14 12:50:22am Estado:0.00,
cancela | Data: 2024-06-14 12:50:23am Estado:0.00,
cancela | Data: 2024-06-14 12:50:24am Estado:0.00,
cancela | Data: 2024-06-14 12:50:25am Estado:0.00,
cancela | Data: 2024-06-14 12:50:27am Estado:0.00,
cancela | Data: 2024-06-14 12:50:28am Estado:0.00,
cancela | Data: 2024-06-14 12:50:29am Estado:0.00,
cancela | Data: 2024-06-14 12:50:30am Estado:0.00,
cancela | Data: 2024-06-14 12:50:31am Estado:0.00,
cancela | Data: 2024-06-14 12:50:33am Estado:0.00,
cancela | Data: 2024-06-14 12:50:34am Estado:0.00,
cancela | Data: 2024-06-14 12:50:35am Estado:0.00,
cancela | Data: 2024-06-14 12:50:36am Estado:0.00,
cancela | Data: 2024-06-14 12:50:38am Estado:0.00,
cancela | Data: 2024-06-14 12:50:39am Estado:0.00,
cancela | Data: 2024-06-14 12:50:40am Estado:0.00,
cancela | Data: 2024-06-14 12:50:42am Estado:0.00,
cancela | Data: 2024-06-14 12:50:43am Estado:0.00,
cancela | Data: 2024-06-14 12:50:44am Estado:0.00,
cancela | Data: 2024-06-14 12:50:46am Estado:0.00,
cancela | Data: 2024-06-14 12:50:47am Estado:0.00,
cancela | Data: 2024-06-14 12:50:48am Estado:0.00,
cancela | Data: 2024-06-14 12:50:50am Estado:0.00,
cancela | Data: 2024-06-14 12:50:51am Estado:0.00,
cancela | Data: 2024-06-14 12:50:52am Estado:0.00,
cancela | Data: 2024-06-14 12:50:54am Estado:0.00,
cancela | Data: 2024-06-14 12:50:55am Estado:0.00,
cancela | Data: 2024-06-14 12:50:56am Estado:0.00,
cancela | Data: 2024-06-14 12:50:58am Estado:0.00,
cancela | Data: 2024-06-14 12:50:59am Estado:0.00,
cancela | Data: 2024-06-14 12:51:00am Estado:0.00,
cancela | Data: 2024-06-14 12:51:01am Estado:0.00,
cancela | Data: 2024-06-14 12:51:03am Estado:0.00,
cancela | Data: 2024-06-14 12:51:04am Estado:0.00,
cancela | Data: 2024-06-14 12:51:05am Estado:0.00,
cancela | Data: 2024-06-14 12:51:07am Estado:0.00,
cancela | Data: 2024-06-14 12:51:08am Estado:0.00,
cancela | Data: 2024-06-14 12:51:09am Estado:0.00,
cancela | Data: 2024-06-14 12:51:10am Estado:0.00,
cancela | Data: 2024-06-14 12:51:12am Estado:0.00,
cancela | Data: 2024-06-14 12:51:13am Estado:0.00,
cancela | Data: 2024-06-14 12:51:14am Estado:0.00,
cancela | Data: 2024-06-14 12:51:15am Estado:0.00,
cancela | Data: 2024-06-14 12:51:17am Estado:0.00,
cancela | Data: 2024-06-14 12:51:18am Estado:0.00,
cancela | Data: 2024-06-14 12:51:19am Estado:0.00,
cancela | Data: 2024-06-14 12:51:20am Estado:0.00,
cancela | Data: 2024-06-14 12:51:22am Estado:0.00,
cancela | Data: 2024-06-14 12:51:23am Estado:0.00,
cancela | Data: 2024-06-14 12:51:24am Estado:0.00,
cancela | Data: 2024-06-14 12:51:25am Estado:0.00,
cancela | Data: 2024-06-14 12:51:26am Estado:0.00,
cancela | Data: 2024-06-14 12:51:28am Estado:0.00,
cancela | Data: 2024-06-14 12:51:29am Estado:0.00,
cancela | Data: 2024-06-14 12:51:30am Estado:0.00,
cancela | Data: 2024-06-14 12:51:31am Estado:0.00,
cancela | Data: 2024-06-14 12:51:32am Estado:0.00,
cancela | Data: 2024-06-14 12:51:34am Estado:0.00,
cancela | Data: 2024-06-14 12:51:35am Estado:0.00,
cancela | Data: 2024-06-14 12:51:36am Estado:0.00,
cancela | Data: 2024-06-14 12:51:37am Estado:0.00,
cancela | Data: 2024-06-14 12:51:39am Estado:0.00,
cancela | Data: 2024-06-14 12:51:40am Estado:0.00,
cancela | Data: 2024-06-14 12:51:41am Estado:0.00,
cancela | Data: 2024-06-14 12:51:42am Estado:0.00,
cancela | Data: 2024-06-14 12:51:43am Estado:0.00,
cancela | Data: 2024-06-14 12:51:45am Estado:0.00,
cancela | Data: 2024-06-14 12:51:46am Estado:0.00,
cancela | Data: 2024-06-14 12:51:47am Estado:0.00,
cancela | Data: 2024-06-14 12:51:48am Estado:0.00,
cancela | Data: 2024-06-14 12:51:50am Estado:0.00,
cancela | Data: 2024-06-14 12:51:51am Estado:0.00,
cancela | Data: 2024-06-14 12:51:52am Estado:0.00,
cancela | Data: 2024-06-14 12:51:53am Estado:0.00,
cancela | Data: 2024-06-14 12:51:54am Estado:0.00,
